93	10									
1.550000000E+03	4.042234238E+01	2.503638250E+02	4.163523077E+02	8.871695482E-04	1.493213632E-02	1.168740527E+00	1.698053409E+00	2.489887122E+02	3.932074964E+02	
1.600000000E+03	4.173288213E+01	2.521155409E+02	4.165557411E+02	8.917823991E-04	1.442686397E-02	1.174173664E+00	1.696365418E+00	2.506886890E+02	3.934727587E+02	
1.650000000E+03	4.301356040E+01	2.538370692E+02	4.167407375E+02	8.963938786E-04	1.395069999E-02	1.179488085E+00	1.694703653E+00	2.523580193E+02	3.937220825E+02	
1.700000000E+03	4.426593072E+01	2.555301637E+02	4.169079688E+02	9.010072495E-04	1.350112998E-02	1.184690776E+00	1.693065478E+00	2.539984514E+02	3.939560478E+02	
1.750000000E+03	4.549142020E+01	2.571964437E+02	4.170580406E+02	9.056256552E-04	1.307592166E-02	1.189788157E+00	1.691448467E+00	2.556115988E+02	3.941751777E+02	
1.800000000E+03	4.669134471E+01	2.588374110E+02	4.171914991E+02	9.102521469E-04	1.267308561E-02	1.194786161E+00	1.689850379E+00	2.571989571E+02	3.943799450E+02	
1.850000000E+03	4.786691949E+01	2.604544611E+02	4.173088362E+02	9.148896990E-04	1.229084324E-02	1.199690275E+00	1.688269134E+00	2.587619152E+02	3.945707762E+02	
1.900000000E+03	4.901926954E+01	2.620488952E+02	4.174104950E+02	9.195412270E-04	1.192759934E-02	1.204505591E+00	1.686702792E+00	2.603017669E+02	3.947480562E+02	
1.950000000E+03	5.014943847E+01	2.636219293E+02	4.174968733E+02	9.242096027E-04	1.158191891E-02	1.209236849E+00	1.685149541E+00	2.618197206E+02	3.949121314E+02	
2.000000000E+03	5.125839626E+01	2.651747031E+02	4.175683277E+02	9.288976688E-04	1.125250744E-02	1.213888469E+00	1.683607675E+00	2.633169078E+02	3.950633129E+02	
2.050000000E+03	5.234704612E+01	2.667082876E+02	4.176251768E+02	9.336082530E-04	1.093819394E-02	1.218464584E+00	1.682075587E+00	2.647943907E+02	3.952018792E+02	
2.100000000E+03	5.341623062E+01	2.682236919E+02	4.176677035E+02	9.383441801E-04	1.063791649E-02	1.222969069E+00	1.680551754E+00	2.662531691E+02	3.953280788E+02	
2.150000000E+03	5.446673698E+01	2.697218691E+02	4.176961576E+02	9.431082848E-04	1.035070968E-02	1.227405565E+00	1.679034725E+00	2.676941863E+02	3.954421318E+02	
2.200000000E+03	5.549930192E+01	2.712037220E+02	4.177107580E+02	9.479034236E-04	1.007569380E-02	1.231777502E+00	1.677523117E+00	2.691183345E+02	3.955442316E+02	
2.250000000E+03	5.651461718E+01	2.726701097E+02	4.177116942E+02	9.527324925E-04	9.812065125E-03	1.236088123E+00	1.676015598E+00	2.705264616E+02	3.956345477E+02	
2.300000000E+03	5.751332922E+01	2.741218459E+02	4.176991278E+02	9.575984192E-04	9.559088725E-03	1.240340486E+00	1.674510890E+00	2.719193695E+02	3.957132238E+02	
2.350000000E+03	5.849604792E+01	2.755597108E+02	4.176731939E+02	9.625041997E-04	9.316089985E-03	1.244537501E+00	1.673007752E+00	2.732978259E+02	3.957803825E+02	
2.400000000E+03	5.946334659E+01	2.769844501E+02	4.176340020E+02	9.674528956E-04	9.082449094E-03	1.248681935E+00	1.671504978E+00	2.746625632E+02	3.958361241E+02	
2.450000000E+03	6.041576545E+01	2.783967798E+02	4.175816367E+02	9.724476494E-04	8.857595341E-03	1.252776423E+00	1.670001391E+00	2.760142831E+02	3.958805281E+02	
2.500000000E+03	6.135381411E+01	2.797973889E+02	4.175161587E+02	9.774916970E-04	8.641002246E-03	1.256823486E+00	1.668495837E+00	2.773536596E+02	3.959136531E+02	
2.550000000E+03	6.227797385E+01	2.811869422E+02	4.174376050E+02	9.825883809E-04	8.432183239E-03	1.260825536E+00	1.666987176E+00	2.786813419E+02	3.959355378E+02	
2.600000000E+03	6.318869969E+01	2.825660837E+02	4.173459895E+02	9.877411634E-04	8.230687841E-03	1.264784894E+00	1.665474283E+00	2.799979567E+02	3.959462011E+02	
2.650000000E+03	6.408642223E+01	2.839354383E+02	4.172413025E+02	9.929536413E-04	8.036098259E-03	1.268703792E+00	1.663956036E+00	2.813041111E+02	3.959456421E+02	
2.700000000E+03	6.497154938E+01	2.852956148E+02	4.171235114E+02	9.982295612E-04	7.848026354E-03	1.272584389E+00	1.662431316E+00	2.826003950E+02	3.959338402E+02	
2.750000000E+03	6.584446789E+01	2.866472080E+02	4.169925602E+02	1.003572835E-03	7.666110930E-03	1.276428774E+00	1.660899001E+00	2.838873827E+02	3.959107552E+02	
2.800000000E+03	6.670554478E+01	2.879908010E+02	4.168483692E+02	1.008987560E-03	7.490015304E-03	1.280238976E+00	1.659357959E+00	2.851656358E+02	3.958763264E+02	
2.850000000E+03	6.755512884E+01	2.893269675E+02	4.166908343E+02	1.014478037E-03	7.319425077E-03	1.284016975E+00	1.657807042E+00	2.864357051E+02	3.958304728E+02	
2.900000000E+03	6.839355099E+01	2.906562729E+02	4.165198266E+02	1.020048785E-03	7.154046333E-03	1.287764703E+00	1.656245086E+00	2.876981314E+02	3.957730922E+02	
2.950000000E+03	6.922112650E+01	2.919792781E+02	4.163351912E+02	1.025704575E-03	6.993603637E-03	1.291484056E+00	1.654670900E+00	2.889534496E+02	3.957040605E+02	
3.000000000E+03	7.003815530E+01	2.932965403E+02	4.161367465E+02	1.031450447E-03	6.837838556E-03	1.295176902E+00	1.653083263E+00	2.902021889E+02	3.956232308E+02	
3.050000000E+03	7.084492302E+01	2.946086158E+02	4.159242823E+02	1.037291740E-03	6.686508169E-03	1.298845083E+00	1.651480917E+00	2.914448760E+02	3.955304324E+02	
3.100000000E+03	7.164170189E+01	2.959160620E+02	4.156975588E+02	1.043234122E-03	6.539383728E-03	1.302490426E+00	1.649862560E+00	2.926820362E+02	3.954254693E+02	
3.150000000E+03	7.242875020E+01	2.972194374E+02	4.154563048E+02	1.049283617E-03	6.396249669E-03	1.306114745E+00	1.648226842E+00	2.939141940E+02	3.953081184E+02	
3.200000000E+03	7.320631794E+01	2.985193126E+02	4.152002141E+02	1.055446677E-03	6.256901588E-03	1.309719869E+00	1.646572347E+00	2.951418832E+02	3.951781290E+02	
3.250000000E+03	7.397464033E+01	2.998162606E+02	4.149289451E+02	1.061730172E-03	6.121146517E-03	1.313307617E+00	1.644897599E+00	2.963656375E+02	3.950352189E+02	
3.300000000E+03	7.473394300E+01	3.011108674E+02	4.146421165E+02	1.068141474E-03	5.988801113E-03	1.316879828E+00	1.643201042E+00	2.975860005E+02	3.948790728E+02	
3.350000000E+03	7.548444142E+01	3.024037331E+02	4.143393043E+02	1.074688505E-03	5.859690963E-03	1.320438367E+00	1.641481034E+00	2.988035267E+02	3.947093396E+02	
3.400000000E+03	7.622634148E+01	3.036954753E+02	4.140200379E+02	1.081379797E-03	5.733649745E-03	1.323985130E+00	1.639735833E+00	3.000187840E+02	3.945256287E+02	
3.450000000E+03	7.695983986E+01	3.049867325E+02	4.136837950E+02	1.088224565E-03	5.610518418E-03	1.327522057E+00	1.637963582E+00	3.012323578E+02	3.943275065E+02	
3.500000000E+03	7.768512454E+01	3.062781686E+02	4.133299971E+02	1.095232794E-03	5.490144464E-03	1.331051145E+00	1.636162299E+00	3.024448538E+02	3.941144915E+02	
3.550000000E+03	7.840237517E+01	3.075704771E+02	4.129580026E+02	1.102415329E-03	5.372381140E-03	1.334574460E+00	1.634329852E+00	3.036569027E+02	3.938860495E+02	
3.600000000E+03	7.911176341E+01	3.088643870E+02	4.125670995E+02	1.109783993E-03	5.257086753E-03	1.338094149E+00	1.632463943E+00	3.048691646E+02	3.936415872E+02	
3.650000000E+03	7.981345327E+01	3.101606687E+02	4.121564974E+02	1.117351718E-03	5.144123935E-03	1.341612463E+00	1.630562084E+00	3.060823350E+02	3.933804450E+02	
3.700000000E+03	8.050760141E+01	3.114601413E+02	4.117253166E+02	1.125132702E-03	5.033358912E-03	1.345131773E+00	1.628621566E+00	3.072971503E+02	3.931018886E+02	
3.750000000E+03	8.119435740E+01	3.127636810E+02	4.112725767E+02	1.133142592E-03	4.924660747E-03	1.348654592E+00	1.626639429E+00	3.085143962E+02	3.928050989E+02	
3.800000000E+03	8.187386393E+01	3.140722314E+02	4.107971818E+02	1.141398713E-03	4.817900553E-03	1.352183606E+00	1.624612422E+00	3.097349163E+02	3.924891597E+02	
3.850000000E+03	8.254625702E+01	3.153868157E+02	4.102979036E+02	1.149920333E-03	4.712950635E-03	1.355721707E+00	1.622536954E+00	3.109596224E+02	3.921530436E+02	
3.900000000E+03	8.321166621E+01	3.167085512E+02	4.097733601E+02	1.158728991E-03	4.609683565E-03	1.359272030E+00	1.620409042E+00	3.121895082E+02	3.917955942E+02	
3.950000000E+03	8.387021464E+01	3.180386675E+02	4.092219908E+02	1.167848904E-03	4.507971130E-03	1.362838003E+00	1.618224238E+00	3.134256644E+02	3.914155048E+02	
4.000000000E+03	8.452201919E+01	3.193785284E+02	4.086420247E+02	1.177307465E-03	4.407683135E-03	1.366423407E+00	1.615977545E+00	3.146692985E+02	3.910112922E+02	
4.050000000E+03	8.516719051E+01	3.207296595E+02	4.080314423E+02	1.187135866E-03	4.308685999E-03	1.370032451E+00	1.613663316E+00	3.159217593E+02	3.905812640E+02	
